GENE	sumZ	numObs	normZ	pval_synth	rank_synth	fdr_synth	pval_supp	rank_supp	fdr_supp
QXO056	1.90	2	1.35	0.912	1809	0.999	0.0882	193	0.894
UBJSH3	1.91	2	1.35	0.912	1810	0.999	0.0881	192	0.894
ICI8	1.91	2	1.35	0.912	1811	0.999	0.0879	191	0.894
ZVA89	1.91	2	1.35	0.912	1812	0.999	0.0878	190	0.894
PFNO8	1.92	2	1.36	0.913	1813	0.999	0.0872	189	0.894
MJSVA23	1.92	2	1.36	0.913	1814	0.999	0.0868	188	0.894
NHZKD451	1.92	2	1.36	0.913	1815	0.999	0.0868	187	0.894
JES146	1.94	2	1.37	0.914	1816	0.999	0.0856	186	0.894
QHZMC259	1.94	2	1.37	0.915	1817	0.999	0.0854	185	0.894
NJBX573	1.94	2	1.37	0.915	1818	0.999	0.0852	184	0.894
JXLID1	1.94	2	1.37	0.915	1819	0.999	0.0851	183	0.894
EKTL507	1.94	2	1.37	0.915	1820	0.999	0.085	182	0.894
WGUJ4	1.95	2	1.37	0.915	1821	0.999	0.0847	181	0.894
UDVA495	1.95	2	1.38	0.915	1822	0.999	0.0845	180	0.894
WRO0	1.95	2	1.38	0.916	1823	0.999	0.0845	179	0.894
GQK21	1.95	2	1.38	0.916	1824	0.999	0.0844	178	0.894
EVX8	1.96	2	1.38	0.916	1825	0.999	0.0836	177	0.894
OKDFI35	1.97	2	1.39	0.917	1826	0.999	0.0827	176	0.894
HHNC37	1.98	2	1.39	0.917	1827	0.999	0.0825	175	0.894
LHN28	1.98	2	1.39	0.918	1828	0.999	0.0822	174	0.894
YBVE916	1.98	2	1.39	0.918	1829	0.999	0.0821	173	0.894
IBE5	2.00	2	1.40	0.919	1830	0.999	0.0805	172	0.894
SKM143	2.00	2	1.40	0.92	1831	0.999	0.0804	171	0.894
JHCXZ89	2.00	2	1.40	0.92	1832	0.999	0.0803	170	0.894
MNALY84	2.01	2	1.41	0.92	1833	0.999	0.0798	169	0.894
JBRZ15	2.01	2	1.41	0.92	1834	0.999	0.0796	168	0.894
ZHZA0	2.02	2	1.41	0.921	1835	0.999	0.0792	167	0.894
KPDQ925	2.05	2	1.43	0.923	1836	0.999	0.0768	166	0.894
NMJ084	2.05	2	1.43	0.923	1837	0.999	0.0765	165	0.894
CAFIO402	2.06	2	1.43	0.924	1838	0.999	0.0765	164	0.894
WVJ0	2.06	2	1.43	0.924	1839	0.999	0.0759	163	0.894
IWCE69	2.07	2	1.44	0.924	1840	0.999	0.0755	162	0.894
WOY0	2.07	2	1.44	0.925	1841	0.999	0.0755	161	0.894
VNQIS7	2.07	2	1.44	0.925	1842	0.999	0.0754	160	0.894
LEFP7	2.08	2	1.44	0.925	1843	0.999	0.075	159	0.894
LPAXR098	2.08	2	1.44	0.926	1844	0.999	0.0745	158	0.894
CNB2	2.08	2	1.44	0.926	1845	0.999	0.0744	157	0.894
IMY784	2.08	2	1.44	0.926	1846	0.999	0.0744	156	0.894
USEO46	2.08	2	1.44	0.926	1847	0.999	0.0744	155	0.894
LAVI3	2.09	2	1.44	0.926	1848	0.999	0.0742	154	0.894
JMH2	2.09	2	1.45	0.926	1849	0.999	0.0742	153	0.894
FRXU09	2.09	2	1.45	0.926	1850	0.999	0.0741	152	0.894
VMG943	2.09	2	1.45	0.926	1851	0.999	0.0739	151	0.894
CBLYW90	2.10	2	1.45	0.927	1852	0.999	0.0732	150	0.894
DLFS57	2.11	2	1.46	0.927	1853	0.999	0.0728	149	0.894
MPDQ42	2.11	2	1.46	0.927	1854	0.999	0.0727	148	0.894
TIU9	2.11	2	1.46	0.927	1855	0.999	0.0725	147	0.894
WTON8	2.12	2	1.46	0.928	1856	0.999	0.0715	146	0.894
YJB430	2.13	2	1.47	0.929	1857	0.999	0.0712	145	0.894
THJM9	2.13	2	1.47	0.929	1858	0.999	0.071	144	0.894
FSD267	2.13	2	1.47	0.929	1859	0.999	0.071	143	0.894
KDNFY3	2.14	2	1.47	0.929	1860	0.999	0.0705	142	0.894
KDHR83	2.14	2	1.47	0.93	1861	0.999	0.0705	141	0.894
KBPXY3	2.16	2	1.48	0.931	1862	0.999	0.0693	140	0.894
HEK489	2.17	2	1.49	0.932	1863	0.999	0.068	139	0.894
GHKT2	2.18	2	1.49	0.932	1864	0.999	0.0677	138	0.894
PPGEY85	2.19	2	1.50	0.933	1865	0.999	0.0671	137	0.894
RWBJS2	2.19	2	1.50	0.933	1866	0.999	0.0667	136	0.894
XWCG1	2.20	2	1.50	0.934	1867	0.999	0.0663	135	0.894
YEOG5	2.20	2	1.51	0.934	1868	0.999	0.066	134	0.894
PYR718	2.21	2	1.51	0.935	1869	0.999	0.0653	133	0.894
BRVB80	2.22	2	1.51	0.935	1870	0.999	0.0651	132	0.894
ORT1	2.23	2	1.52	0.936	1871	0.999	0.0643	131	0.894
QKNU986	2.24	2	1.52	0.936	1872	0.999	0.064	130	0.894
TBCPS2	2.24	2	1.52	0.936	1873	0.999	0.0639	129	0.894
MDRF93	2.24	2	1.52	0.936	1874	0.999	0.0637	128	0.894
NCK896	2.24	2	1.53	0.936	1875	0.999	0.0636	127	0.894
YRGVA46	2.26	2	1.53	0.937	1876	0.999	0.0627	126	0.894
EETQK5	2.26	2	1.54	0.938	1877	0.999	0.0622	125	0.894
DRI28	2.27	2	1.54	0.938	1878	0.999	0.0615	124	0.894
YKL0	2.28	2	1.55	0.939	1879	0.999	0.061	123	0.894
GKHX3	2.30	2	1.55	0.94	1880	0.999	0.0601	122	0.894
HJX09	2.30	2	1.56	0.94	1881	0.999	0.0597	121	0.894
RNUKF83	2.31	2	1.56	0.941	1882	0.999	0.0594	120	0.894
DJAX124	2.31	2	1.56	0.941	1883	0.999	0.0594	119	0.894
HIUE903	2.31	2	1.56	0.941	1884	0.999	0.0592	118	0.894
JYMFS7	2.35	2	1.58	0.943	1885	0.999	0.0567	117	0.894
DKBWD03	2.38	2	1.59	0.945	1886	0.999	0.0554	116	0.894
IIEA5	2.38	2	1.60	0.945	1887	0.999	0.0551	115	0.894
TJBM78	2.39	2	1.60	0.945	1888	0.999	0.0548	114	0.894
NVRUO56	2.40	2	1.61	0.946	1889	0.999	0.0541	113	0.894
VPA4	2.41	2	1.61	0.946	1890	0.999	0.0537	112	0.894
UAT19	2.43	2	1.62	0.948	1891	0.999	0.0524	111	0.894
EBSU1	2.43	2	1.62	0.948	1892	0.999	0.0523	110	0.894
FSMFC4	2.44	2	1.63	0.948	1893	0.999	0.0519	109	0.894
BZNK85	2.45	2	1.63	0.948	1894	0.999	0.0516	108	0.894
YGCPT628	2.46	2	1.64	0.949	1895	0.999	0.0507	107	0.894
RDBKT823	2.47	2	1.64	0.95	1896	0.999	0.0503	106	0.894
KKX8	2.50	2	1.66	0.951	1897	0.999	0.0488	105	0.894
DWQ4	2.50	2	1.66	0.952	1898	0.999	0.0484	104	0.894
XHYG768	2.52	2	1.67	0.952	1899	0.999	0.0477	103	0.894
MRT630	2.52	2	1.67	0.952	1900	0.999	0.0476	102	0.894
ACEP2	2.52	2	1.67	0.953	1901	0.999	0.0475	101	0.894
NGF72	2.57	2	1.69	0.955	1902	0.999	0.0451	100	0.894
SFMVQ0	2.57	2	1.70	0.955	1903	0.999	0.0449	99	0.894
SDLJO143	2.58	2	1.70	0.955	1904	0.999	0.0447	98	0.894
OWZ837	2.59	2	1.70	0.956	1905	0.999	0.0444	97	0.894
NGFIC041	2.59	2	1.70	0.956	1906	0.999	0.0444	96	0.894
UELC56	2.61	2	1.72	0.957	1907	0.999	0.0431	95	0.894
HUS31	2.64	2	1.73	0.958	1908	0.999	0.042	94	0.893
WZV03	2.64	2	1.73	0.958	1909	0.999	0.0416	93	0.893
FTG6	2.65	2	1.74	0.959	1910	0.999	0.0412	92	0.893
JZBM413	2.67	2	1.74	0.959	1911	0.999	0.0406	91	0.892
SPX86	2.67	2	1.75	0.96	1912	0.999	0.0403	90	0.892
LMVB07	2.67	2	1.75	0.96	1913	0.999	0.0402	89	0.892
QUM4	2.68	2	1.75	0.96	1914	0.999	0.0401	88	0.892
WJEY317	2.68	2	1.75	0.96	1915	0.999	0.0399	87	0.892
OOQN847	2.69	2	1.75	0.96	1916	0.999	0.0397	86	0.892
LAHSC762	2.71	2	1.77	0.962	1917	0.999	0.0385	85	0.892
XFV586	2.72	2	1.77	0.962	1918	0.999	0.0382	84	0.892
QFED10	2.74	2	1.78	0.963	1919	0.999	0.0374	83	0.892
OJPWR6	2.75	2	1.79	0.963	1920	0.999	0.0369	82	0.892
KTOH6	2.76	2	1.79	0.963	1921	0.999	0.0367	81	0.892
ELP19	2.77	2	1.80	0.964	1922	0.999	0.0361	80	0.892
NNZJ7	2.80	2	1.81	0.965	1923	0.999	0.0351	79	0.889
BOI275	2.81	2	1.82	0.966	1924	0.999	0.0345	78	0.884
SNDK796	2.82	2	1.82	0.966	1925	0.999	0.034	77	0.884
WANY25	2.82	2	1.83	0.966	1926	0.999	0.034	76	0.884
CIRNF692	2.83	2	1.83	0.966	1927	0.999	0.0339	75	0.884
XPGD3	2.84	2	1.83	0.967	1928	0.999	0.0334	74	0.884
KDT0	2.85	2	1.84	0.967	1929	0.999	0.0331	73	0.884
HNW21	2.86	2	1.84	0.967	1930	0.999	0.0327	72	0.884
YQDC19	2.89	2	1.86	0.969	1931	0.999	0.0315	71	0.884
KUIY084	2.90	2	1.86	0.969	1932	0.999	0.0312	70	0.884
KMWSB56	2.91	2	1.87	0.969	1933	0.999	0.0309	69	0.884
XWE76	2.93	2	1.88	0.97	1934	0.999	0.0302	68	0.884
TFKT90	2.93	2	1.88	0.97	1935	0.999	0.03	67	0.884
VWGT6	2.96	2	1.89	0.971	1936	0.999	0.0291	66	0.883
CHF4	2.96	2	1.90	0.971	1937	0.999	0.029	65	0.883
DEWG63	2.97	2	1.90	0.971	1938	0.999	0.0287	64	0.883
SOAF69	2.98	2	1.91	0.972	1939	0.999	0.0283	63	0.883
TTB96	3.00	2	1.92	0.972	1940	0.999	0.0277	62	0.883
NXSUL162	3.00	2	1.92	0.972	1941	0.999	0.0276	61	0.883
FCGIH354	3.03	2	1.93	0.973	1942	0.999	0.0267	60	0.883
IES301	3.04	2	1.94	0.974	1943	0.999	0.0263	59	0.883
BKJMO924	3.06	2	1.95	0.974	1944	0.999	0.0257	58	0.883
EQVP147	3.06	2	1.95	0.974	1945	0.999	0.0257	57	0.883
GOQM86	3.11	2	1.97	0.976	1946	0.999	0.0243	56	0.868
FOQRH61	3.13	2	1.98	0.976	1947	0.999	0.0238	55	0.866
OUX8	3.13	2	1.98	0.976	1948	0.999	0.0238	54	0.866
ETIU95	3.18	2	2.01	0.978	1949	0.999	0.0225	53	0.848
IXZV841	3.18	2	2.01	0.978	1950	0.999	0.0224	52	0.848
OTVC70	3.19	2	2.01	0.978	1951	0.999	0.0221	51	0.848
SHUW5	3.24	2	2.04	0.979	1952	0.999	0.0207	50	0.829
EUNQA659	3.24	2	2.04	0.979	1953	0.999	0.0206	49	0.829
YOZSX68	3.25	2	2.04	0.979	1954	0.999	0.0206	48	0.829
CZD71	3.26	2	2.05	0.98	1955	0.999	0.0203	47	0.829
WSDEY28	3.28	2	2.06	0.98	1956	0.999	0.0196	46	0.829
XUS017	3.31	2	2.08	0.981	1957	0.999	0.019	45	0.829
XGK76	3.33	2	2.08	0.981	1958	0.999	0.0186	44	0.829
UNQE21	3.35	2	2.10	0.982	1959	0.999	0.018	43	0.829
YKI5	3.44	2	2.14	0.984	1960	0.999	0.0162	42	0.773
ZIB42	3.44	2	2.14	0.984	1961	0.999	0.0161	41	0.773
WTO4	3.46	2	2.15	0.984	1962	0.999	0.0156	40	0.773
OIUS2	3.51	2	2.18	0.985	1963	0.999	0.0147	39	0.756
YJKU2	3.53	2	2.19	0.986	1964	0.999	0.0143	38	0.751
KIBS45	3.59	2	2.22	0.987	1965	0.999	0.0133	37	0.718
WHPZ107	3.61	2	2.23	0.987	1966	0.999	0.0129	36	0.717
SFPUT7	3.65	2	2.25	0.988	1967	0.999	0.0122	35	0.699
ULXS2	3.66	2	2.25	0.988	1968	0.999	0.0121	34	0.699
RRAE9	3.69	2	2.27	0.988	1969	0.999	0.0117	33	0.699
YUVCE2	3.71	2	2.28	0.989	1970	0.999	0.0113	32	0.699
EZEW3	3.72	2	2.28	0.989	1971	0.999	0.0112	31	0.699
ALZ092	3.72	2	2.28	0.989	1972	0.999	0.0112	30	0.699
ESF241	3.72	2	2.29	0.989	1973	0.999	0.0111	29	0.699
AWJ69	3.73	2	2.29	0.989	1974	0.999	0.011	28	0.699
WLPOW1	3.74	2	2.29	0.989	1975	0.999	0.0109	27	0.699
ETD15	3.74	2	2.30	0.989	1976	0.999	0.0108	26	0.699
CIOQ9	3.82	2	2.34	0.99	1977	0.999	0.00971	25	0.699
NTS0	3.83	2	2.34	0.99	1978	0.999	0.00956	24	0.699
EKLE780	3.88	2	2.37	0.991	1979	0.999	0.00892	23	0.699
VWV08	4.06	2	2.46	0.993	1980	0.999	0.00698	22	0.635
MZFO0	4.13	2	2.49	0.994	1981	0.999	0.00631	21	0.601
AGWVJ8	4.20	2	2.53	0.994	1982	0.999	0.00563	20	0.564
VFGWU617	4.23	2	2.55	0.995	1983	0.999	0.0054	19	0.564
MVPN75	4.27	2	2.57	0.995	1984	0.999	0.00507	18	0.564
DYI26	4.29	2	2.58	0.995	1985	0.999	0.00496	17	0.564
VICZ382	4.31	2	2.59	0.995	1986	0.999	0.00479	16	0.564
YGV296	4.34	2	2.61	0.995	1987	0.999	0.00458	15	0.564
XVX275	4.35	2	2.61	0.995	1988	0.999	0.00456	14	0.564
PDBP473	4.38	2	2.63	0.996	1989	0.999	0.00433	13	0.564
VWGFJ8	4.51	2	2.69	0.996	1990	0.999	0.00355	12	0.564
ROS1	4.54	2	2.71	0.997	1991	0.999	0.00339	11	0.564
JQISE4	4.67	2	2.77	0.997	1992	0.999	0.00279	10	0.558
MKM24	4.69	2	2.78	0.997	1993	0.999	0.00268	9	0.558
JOAKF247	4.71	2	2.80	0.997	1994	0.999	0.00258	8	0.558
VASP42	4.72	2	2.80	0.997	1995	0.999	0.00256	7	0.558
SZLY31	4.87	2	2.88	0.998	1996	0.999	0.00201	6	0.558
UJB04	4.94	2	2.91	0.998	1997	0.999	0.0018	5	0.558
FOG7	5.00	2	2.95	0.998	1998	0.999	0.00161	4	0.558
BIS971	5.07	2	2.98	0.999	1999	0.999	0.00145	3	0.558
MAXKE5	5.13	2	3.01	0.999	2000	0.999	0.00131	2	0.558
BZOWV75	5.68	2	3.29	1	2001	1	0.000496	1	0.558
