GENE	sumZ	numObs	normZ	pval_synth	rank_synth	fdr_synth	pval_supp	rank_supp	fdr_supp
SGE3	1.85	2	1.34	0.91	1810	0.999	0.0903	192	0.915
TWR951	1.86	2	1.34	0.91	1811	0.999	0.0897	191	0.915
AFA59	1.87	2	1.35	0.911	1812	0.999	0.0893	190	0.915
IXZV841	1.87	2	1.35	0.911	1813	0.999	0.0891	189	0.915
BGDAV6	1.87	2	1.35	0.911	1814	0.999	0.0891	188	0.915
OARXN8	1.88	2	1.35	0.912	1815	0.999	0.0883	187	0.915
DWIS380	1.88	2	1.35	0.912	1816	0.999	0.0882	186	0.915
DXKZ3	1.90	2	1.36	0.913	1817	0.999	0.0866	185	0.915
CAL249	1.91	2	1.37	0.914	1818	0.999	0.086	184	0.915
NCWUA48	1.91	2	1.37	0.915	1819	0.999	0.0853	183	0.915
DCJUS8	1.92	2	1.37	0.915	1820	0.999	0.0848	182	0.915
AVIR63	1.93	2	1.38	0.916	1821	0.999	0.0844	181	0.915
EKRWB8	1.93	2	1.38	0.916	1822	0.999	0.0839	180	0.915
FPD021	1.94	2	1.38	0.916	1823	0.999	0.0836	179	0.915
JIVLK9	1.94	2	1.38	0.916	1824	0.999	0.0835	178	0.915
ZVEP85	1.94	2	1.38	0.917	1825	0.999	0.0833	177	0.915
KAF417	1.94	2	1.38	0.917	1826	0.999	0.0831	176	0.915
TOWKQ214	1.95	2	1.39	0.917	1827	0.999	0.0827	175	0.915
WYQ60	1.95	2	1.39	0.917	1828	0.999	0.0826	174	0.915
MOGJT43	1.96	2	1.39	0.918	1829	0.999	0.0821	173	0.915
TNV9	1.96	2	1.39	0.918	1830	0.999	0.0817	172	0.915
CDF745	1.96	2	1.39	0.918	1831	0.999	0.0817	171	0.915
IAE9	1.97	2	1.40	0.919	1832	0.999	0.0814	170	0.915
GNDS0	1.98	2	1.40	0.92	1833	0.999	0.0802	169	0.915
RGWZ094	2.02	2	1.42	0.923	1834	0.999	0.0775	168	0.915
CKBJ9	2.02	2	1.42	0.923	1835	0.999	0.0772	167	0.915
TDC295	2.03	2	1.43	0.923	1836	0.999	0.0766	166	0.915
TGS245	2.06	2	1.44	0.926	1837	0.999	0.0744	165	0.902
BUDJ2	2.07	2	1.45	0.926	1838	0.999	0.0736	164	0.899
JIWV9	2.10	2	1.47	0.929	1839	0.999	0.0712	163	0.874
LHN28	2.10	2	1.47	0.929	1840	0.999	0.0712	162	0.874
VCYTL2	2.11	2	1.47	0.929	1841	0.999	0.071	161	0.874
QMFI1	2.11	2	1.47	0.929	1842	0.999	0.0708	160	0.874
TSX60	2.12	2	1.47	0.93	1843	0.999	0.0702	159	0.874
KTVCM69	2.13	2	1.48	0.93	1844	0.999	0.0696	158	0.874
FKS597	2.13	2	1.48	0.931	1845	0.999	0.0693	157	0.874
XHEAJ657	2.13	2	1.48	0.931	1846	0.999	0.0691	156	0.874
OBNH126	2.14	2	1.49	0.931	1847	0.999	0.0687	155	0.874
EQHEV814	2.14	2	1.49	0.931	1848	0.999	0.0686	154	0.874
FVIFU0	2.16	2	1.49	0.932	1849	0.999	0.0676	153	0.874
TGM20	2.16	2	1.50	0.933	1850	0.999	0.0673	152	0.874
WESXG1	2.19	2	1.51	0.935	1851	0.999	0.0652	151	0.865
TSUKA317	2.19	2	1.51	0.935	1852	0.999	0.0652	150	0.865
JYVJX5	2.21	2	1.52	0.936	1853	0.999	0.0641	149	0.86
YGCPT628	2.21	2	1.52	0.936	1854	0.999	0.0638	148	0.86
YDQJX057	2.22	2	1.52	0.936	1855	0.999	0.0636	147	0.86
YGPHN0	2.22	2	1.53	0.937	1856	0.999	0.0633	146	0.86
PXC2	2.23	2	1.53	0.937	1857	0.999	0.0628	145	0.86
UHG324	2.24	2	1.54	0.938	1858	0.999	0.0622	144	0.86
MRC26	2.24	2	1.54	0.938	1859	0.999	0.0621	143	0.86
IMVHU2	2.25	2	1.54	0.939	1860	0.999	0.0614	142	0.86
SXW834	2.25	2	1.54	0.939	1861	0.999	0.0613	141	0.86
UJB04	2.26	2	1.55	0.939	1862	0.999	0.0606	140	0.86
JDX6	2.27	2	1.55	0.94	1863	0.999	0.0602	139	0.86
XQSNI879	2.30	2	1.57	0.941	1864	0.999	0.0586	138	0.85
QXSM173	2.32	2	1.58	0.943	1865	0.999	0.0574	137	0.838
LULE4	2.33	2	1.58	0.943	1866	0.999	0.0568	136	0.835
DJG5	2.33	2	1.58	0.943	1867	0.999	0.0565	135	0.835
YYWO7	2.33	2	1.59	0.944	1868	0.999	0.0564	134	0.835
AYUID7	2.34	2	1.59	0.944	1869	0.999	0.0563	133	0.835
LGSPH2	2.35	2	1.59	0.944	1870	0.999	0.0557	132	0.835
RFWY6	2.35	2	1.59	0.944	1871	0.999	0.0556	131	0.835
FRBAP4	2.38	2	1.61	0.946	1872	0.999	0.0537	130	0.826
WGUJ4	2.38	2	1.61	0.946	1873	0.999	0.0536	129	0.826
IJRUY04	2.38	2	1.61	0.946	1874	0.999	0.0536	128	0.826
PHKOI2	2.39	2	1.61	0.947	1875	0.999	0.0534	127	0.826
QUMOI7	2.39	2	1.61	0.947	1876	0.999	0.0534	126	0.826
HMG574	2.39	2	1.61	0.947	1877	0.999	0.0533	125	0.826
YZY4	2.40	2	1.62	0.947	1878	0.999	0.0527	124	0.826
LOKAC16	2.40	2	1.62	0.947	1879	0.999	0.0527	123	0.826
FWA9	2.41	2	1.63	0.948	1880	0.999	0.052	122	0.826
RZBU8	2.41	2	1.63	0.948	1881	0.999	0.052	121	0.826
NHZKD451	2.42	2	1.63	0.948	1882	0.999	0.0517	120	0.826
ORD2	2.42	2	1.63	0.948	1883	0.999	0.0517	119	0.826
XIAH5	2.43	2	1.63	0.949	1884	0.999	0.051	118	0.826
XXD9	2.44	2	1.64	0.95	1885	0.999	0.0504	117	0.826
QGQ623	2.44	2	1.64	0.95	1886	0.999	0.0504	116	0.826
UJQ057	2.47	2	1.66	0.951	1887	0.999	0.0489	115	0.826
DEWG63	2.49	2	1.66	0.952	1888	0.999	0.048	114	0.826
PKZ40	2.49	2	1.66	0.952	1889	0.999	0.048	113	0.826
RPKZX3	2.50	2	1.67	0.953	1890	0.999	0.0472	112	0.826
KTIK897	2.51	2	1.68	0.953	1891	0.999	0.0468	111	0.826
TDAGT70	2.52	2	1.68	0.954	1892	0.999	0.0461	110	0.826
UELC56	2.53	2	1.69	0.954	1893	0.999	0.0458	109	0.826
DYNOP2	2.57	2	1.71	0.956	1894	0.999	0.044	108	0.815
LJGP642	2.58	2	1.71	0.956	1895	0.999	0.0436	107	0.815
GJHO1	2.58	2	1.71	0.957	1896	0.999	0.0435	106	0.815
OTIYD04	2.58	2	1.71	0.957	1897	0.999	0.0433	105	0.815
KEX8	2.59	2	1.72	0.957	1898	0.999	0.0428	104	0.815
FNGVC429	2.60	2	1.72	0.957	1899	0.999	0.0427	103	0.815
EYJMH0	2.60	2	1.72	0.957	1900	0.999	0.0426	102	0.815
SQN80	2.62	2	1.73	0.958	1901	0.999	0.0416	101	0.815
WTON8	2.63	2	1.74	0.959	1902	0.999	0.0411	100	0.815
ERQH8	2.63	2	1.74	0.959	1903	0.999	0.041	99	0.815
MTID76	2.63	2	1.74	0.959	1904	0.999	0.0409	98	0.815
XQINW135	2.64	2	1.74	0.959	1905	0.999	0.0408	97	0.815
GBN518	2.65	2	1.75	0.96	1906	0.999	0.0401	96	0.815
WCNO95	2.67	2	1.76	0.961	1907	0.999	0.0394	95	0.815
UXV2	2.68	2	1.76	0.961	1908	0.999	0.039	94	0.815
RXIQB70	2.68	2	1.76	0.961	1909	0.999	0.0389	93	0.815
QFJQ10	2.70	2	1.77	0.962	1910	0.999	0.0382	92	0.815
WIKBZ39	2.71	2	1.78	0.962	1911	0.999	0.0377	91	0.815
VAOGC5	2.71	2	1.78	0.962	1912	0.999	0.0376	90	0.815
EAL762	2.71	2	1.78	0.962	1913	0.999	0.0375	89	0.815
IAJL8	2.72	2	1.78	0.963	1914	0.999	0.0374	88	0.815
LTNCU4	2.74	2	1.79	0.964	1915	0.999	0.0364	87	0.815
JHCXZ89	2.76	2	1.81	0.965	1916	0.999	0.0354	86	0.815
ANL51	2.77	2	1.81	0.965	1917	0.999	0.035	85	0.815
QLJCQ6	2.78	2	1.81	0.965	1918	0.999	0.0348	84	0.815
UESDF5	2.78	2	1.81	0.965	1919	0.999	0.0348	83	0.815
SQDLI108	2.79	2	1.82	0.966	1920	0.999	0.0342	82	0.815
BWFI71	2.80	2	1.83	0.966	1921	0.999	0.0339	81	0.815
RLXE450	2.81	2	1.83	0.966	1922	0.999	0.0336	80	0.815
UWRT92	2.92	2	1.89	0.97	1923	0.999	0.0295	79	0.748
LGM154	2.92	2	1.89	0.97	1924	0.999	0.0295	78	0.748
LOBY81	2.94	2	1.90	0.971	1925	0.999	0.0289	77	0.748
ORIKP47	2.95	2	1.90	0.971	1926	0.999	0.0285	76	0.748
SDUZS6	2.98	2	1.92	0.972	1927	0.999	0.0277	75	0.739
IDBT831	3.02	2	1.94	0.974	1928	0.999	0.0262	74	0.707
NIED951	3.04	2	1.95	0.974	1929	0.999	0.0258	73	0.707
SEHY98	3.04	2	1.95	0.974	1930	0.999	0.0256	72	0.707
XGQCB072	3.08	2	1.97	0.976	1931	0.999	0.0244	71	0.687
UVIKA3	3.10	2	1.98	0.976	1932	0.999	0.0237	70	0.679
SEH613	3.11	2	1.98	0.976	1933	0.999	0.0237	69	0.679
XNTL0	3.11	2	1.98	0.976	1934	0.999	0.0236	68	0.679
NRS5	3.11	2	1.99	0.976	1935	0.999	0.0236	67	0.679
QBYX2	3.14	2	2.00	0.977	1936	0.999	0.0229	66	0.679
KLD316	3.15	2	2.01	0.978	1937	0.999	0.0224	65	0.679
GPD0	3.17	2	2.02	0.978	1938	0.999	0.0219	64	0.679
VOQKW42	3.18	2	2.02	0.978	1939	0.999	0.0216	63	0.679
XIK7	3.20	2	2.03	0.979	1940	0.999	0.0211	62	0.679
HKO975	3.20	2	2.03	0.979	1941	0.999	0.021	61	0.679
GTFK34	3.22	2	2.04	0.979	1942	0.999	0.0206	60	0.679
EZEW3	3.23	2	2.04	0.98	1943	0.999	0.0204	59	0.679
YLPDI71	3.23	2	2.05	0.98	1944	0.999	0.0204	58	0.679
VCKN945	3.29	2	2.08	0.981	1945	0.999	0.0189	57	0.662
KBDZF7	3.31	2	2.09	0.982	1946	0.999	0.0184	56	0.656
ZJV238	3.34	2	2.10	0.982	1947	0.999	0.0178	55	0.648
VEU9	3.34	2	2.10	0.982	1948	0.999	0.0177	54	0.648
NSG2	3.34	2	2.10	0.982	1949	0.999	0.0177	53	0.648
IMOC6	3.34	2	2.10	0.982	1950	0.999	0.0177	52	0.648
LLJAD5	3.35	2	2.11	0.982	1951	0.999	0.0176	51	0.648
FTG6	3.36	2	2.11	0.983	1952	0.999	0.0173	50	0.648
LABW13	3.41	2	2.14	0.984	1953	0.999	0.0162	49	0.648
AFZ492	3.41	2	2.14	0.984	1954	0.999	0.0161	48	0.648
NDWHP82	3.42	2	2.14	0.984	1955	0.999	0.016	47	0.648
FTW50	3.46	2	2.17	0.985	1956	0.999	0.0152	46	0.648
EPMGB016	3.47	2	2.17	0.985	1957	0.999	0.0151	45	0.648
OUWIS54	3.50	2	2.19	0.986	1958	0.999	0.0144	44	0.648
UEBR351	3.51	2	2.19	0.986	1959	0.999	0.0142	43	0.648
WWM853	3.56	2	2.21	0.987	1960	0.999	0.0134	42	0.638
KLNWH76	3.56	2	2.22	0.987	1961	0.999	0.0134	41	0.638
OFWK53	3.56	2	2.22	0.987	1962	0.999	0.0133	40	0.638
DIM48	3.56	2	2.22	0.987	1963	0.999	0.0133	39	0.638
ZVMQZ072	3.57	2	2.22	0.987	1964	0.999	0.0131	38	0.638
WEJBG4	3.60	2	2.24	0.987	1965	0.999	0.0127	37	0.638
RRIW87	3.63	2	2.25	0.988	1966	0.999	0.0122	36	0.638
VHPTM39	3.65	2	2.26	0.988	1967	0.999	0.0119	35	0.638
DEPZ0	3.66	2	2.27	0.988	1968	0.999	0.0117	34	0.638
XIBEN746	3.67	2	2.27	0.988	1969	0.999	0.0115	33	0.638
RRQXN8	3.70	2	2.29	0.989	1970	0.999	0.011	32	0.638
SCGF8	3.73	2	2.30	0.989	1971	0.999	0.0106	31	0.638
TVUD5	3.74	2	2.31	0.99	1972	0.999	0.0105	30	0.638
WSDEY28	3.75	2	2.31	0.99	1973	0.999	0.0104	29	0.638
SICM5	3.78	2	2.33	0.99	1974	0.999	0.00995	28	0.638
TLMBY01	3.83	2	2.35	0.991	1975	0.999	0.00929	27	0.638
ALE547	3.84	2	2.36	0.991	1976	0.999	0.00919	26	0.638
NWFZ7	3.84	2	2.36	0.991	1977	0.999	0.00913	25	0.638
YRKQ41	3.86	2	2.37	0.991	1978	0.999	0.00893	24	0.638
UJX3	3.88	2	2.38	0.991	1979	0.999	0.00862	23	0.638
NMCWV357	3.95	2	2.42	0.992	1980	0.999	0.00787	22	0.638
QLYZT5	4.02	2	2.45	0.993	1981	0.999	0.00708	21	0.638
WXJLI190	4.07	2	2.48	0.993	1982	0.999	0.00662	20	0.638
YLETD95	4.07	2	2.48	0.993	1983	0.999	0.00662	19	0.638
KFJ0	4.20	2	2.55	0.995	1984	0.999	0.00545	18	0.606
HBQ4	4.20	2	2.55	0.995	1985	0.999	0.00542	17	0.606
XWE76	4.22	2	2.56	0.995	1986	0.999	0.00528	16	0.606
GKHX3	4.28	2	2.59	0.995	1987	0.999	0.00485	15	0.606
GOQM86	4.30	2	2.59	0.995	1988	0.999	0.00473	14	0.606
JVG925	4.38	2	2.64	0.996	1989	0.999	0.00416	13	0.606
GNKH861	4.43	2	2.66	0.996	1990	0.999	0.00389	12	0.606
GWI4	4.53	2	2.72	0.997	1991	0.999	0.00329	11	0.599
YNV069	4.56	2	2.73	0.997	1992	0.999	0.00316	10	0.599
TTV2	4.61	2	2.76	0.997	1993	0.999	0.00291	9	0.599
NWB801	4.72	2	2.81	0.998	1994	0.999	0.00246	8	0.599
WCL246	4.75	2	2.83	0.998	1995	0.999	0.00233	7	0.599
BXDY837	4.77	2	2.84	0.998	1996	0.999	0.00228	6	0.599
SAMUY1	4.83	2	2.87	0.998	1997	0.999	0.00205	5	0.599
CHD0	5.05	2	2.98	0.999	1998	0.999	0.00143	4	0.599
IKV4	5.33	2	3.13	0.999	1999	0.999	0.000887	3	0.591
XUF6	5.59	2	3.26	0.999	2000	0.999	0.000559	2	0.56
WHPZ107	5.59	2	3.26	0.999	2001	0.999	0.000558	1	0.56
