GENE	sumZ	numObs	normZ	pval_synth	rank_synth	fdr_synth	pval_supp	rank_supp	fdr_supp
RLKP1	1.92	2	1.35	0.912	1815	1	0.0878	187	0.931
LHN28	1.92	2	1.35	0.912	1816	1	0.0877	186	0.931
VQT5	1.92	2	1.36	0.913	1817	1	0.0875	185	0.931
SAMKL03	1.93	2	1.36	0.913	1818	1	0.0873	184	0.931
LRZ7	1.94	2	1.36	0.913	1819	1	0.0866	183	0.931
SEHY98	1.94	2	1.36	0.914	1820	1	0.0863	182	0.931
YVBZ4	1.94	2	1.36	0.914	1821	1	0.0862	181	0.931
HTI57	1.96	2	1.37	0.915	1822	1	0.0847	180	0.931
JEG28	1.96	2	1.37	0.915	1823	1	0.0847	179	0.931
AUGB924	1.97	2	1.38	0.916	1824	1	0.0841	178	0.931
SFPUT7	1.97	2	1.38	0.916	1825	1	0.0836	177	0.931
ZJAPG980	1.98	2	1.38	0.917	1826	1	0.0834	176	0.931
GBN518	1.99	2	1.39	0.917	1827	1	0.0827	175	0.931
ILCF08	2.00	2	1.39	0.918	1828	1	0.0817	174	0.931
WDYW78	2.00	2	1.39	0.918	1829	1	0.0817	173	0.931
QYZF132	2.01	2	1.40	0.919	1830	1	0.0811	172	0.931
UJQ057	2.02	2	1.40	0.92	1831	1	0.0802	171	0.931
PUDOX461	2.03	2	1.41	0.92	1832	1	0.0796	170	0.931
GUN320	2.04	2	1.42	0.922	1833	1	0.0785	169	0.929
VZMF8	2.05	2	1.42	0.922	1834	1	0.0782	168	0.929
XEUV806	2.05	2	1.42	0.922	1835	1	0.078	167	0.929
KBPQ2	2.05	2	1.42	0.922	1836	1	0.0779	166	0.929
ETD15	2.06	2	1.43	0.923	1837	1	0.077	165	0.929
XDUKG93	2.07	2	1.43	0.923	1838	1	0.0766	164	0.929
NOUM6	2.07	2	1.43	0.923	1839	1	0.0766	163	0.929
BRABI2	2.07	2	1.43	0.924	1840	1	0.0765	162	0.929
ULXS2	2.08	2	1.44	0.925	1841	1	0.0754	161	0.929
SIFD8	2.09	2	1.44	0.925	1842	1	0.0752	160	0.929
NSZVN367	2.10	2	1.44	0.926	1843	1	0.0745	159	0.929
CIOQ9	2.11	2	1.45	0.926	1844	1	0.0735	158	0.929
EEYNK63	2.12	2	1.45	0.927	1845	1	0.073	157	0.929
ICOJ3	2.12	2	1.46	0.927	1846	1	0.0727	156	0.929
WKFU143	2.12	2	1.46	0.927	1847	1	0.0727	155	0.929
EGJB491	2.13	2	1.46	0.928	1848	1	0.0719	154	0.929
MPDQ42	2.14	2	1.46	0.928	1849	1	0.0716	153	0.929
UMAT0	2.15	2	1.47	0.929	1850	1	0.0711	152	0.929
MDZT60	2.15	2	1.47	0.929	1851	1	0.0708	151	0.929
TIU75	2.16	2	1.47	0.93	1852	1	0.0703	150	0.929
XLDET38	2.16	2	1.48	0.93	1853	1	0.0699	149	0.929
EAU9	2.17	2	1.48	0.93	1854	1	0.0696	148	0.929
JUX741	2.17	2	1.48	0.93	1855	1	0.0695	147	0.929
RUT03	2.17	2	1.48	0.931	1856	1	0.0695	146	0.929
NMJ6	2.17	2	1.48	0.931	1857	1	0.0694	145	0.929
JVG925	2.17	2	1.48	0.931	1858	1	0.0694	144	0.929
EQK6	2.19	2	1.49	0.932	1859	1	0.0678	143	0.929
UUKH749	2.20	2	1.50	0.933	1860	1	0.0672	142	0.929
GZSYQ593	2.20	2	1.50	0.933	1861	1	0.0672	141	0.929
RGWZ094	2.21	2	1.50	0.933	1862	1	0.0669	140	0.929
FKS597	2.21	2	1.50	0.934	1863	1	0.0664	139	0.929
VDBMQ597	2.22	2	1.51	0.934	1864	1	0.0661	138	0.929
ZJV238	2.23	2	1.51	0.935	1865	1	0.0653	137	0.929
TFPAS21	2.23	2	1.51	0.935	1866	1	0.0653	136	0.929
KLNWH76	2.24	2	1.51	0.935	1867	1	0.065	135	0.929
WQCB87	2.25	2	1.52	0.936	1868	1	0.0639	134	0.929
VUDX1	2.26	2	1.53	0.937	1869	1	0.0635	133	0.929
LGSPH2	2.26	2	1.53	0.937	1870	1	0.0634	132	0.929
PZCHL71	2.26	2	1.53	0.937	1871	1	0.0633	131	0.929
UJTQ017	2.30	2	1.55	0.939	1872	1	0.061	130	0.929
UJX3	2.32	2	1.56	0.94	1873	1	0.0596	129	0.925
RMQFH49	2.33	2	1.56	0.941	1874	1	0.0591	128	0.924
ANE38	2.34	2	1.56	0.941	1875	1	0.0588	127	0.924
DSY581	2.34	2	1.57	0.941	1876	1	0.0587	126	0.924
ZGR31	2.35	2	1.57	0.942	1877	1	0.0581	125	0.924
IXA6	2.38	2	1.58	0.943	1878	1	0.0566	124	0.913
UYF9	2.38	2	1.59	0.944	1879	1	0.0565	123	0.913
IQEIB58	2.40	2	1.60	0.945	1880	1	0.0551	122	0.903
XPGD3	2.42	2	1.61	0.946	1881	1	0.0542	121	0.897
FGYT384	2.43	2	1.61	0.947	1882	1	0.0533	120	0.89
AKXGR6	2.43	2	1.61	0.947	1883	1	0.0533	119	0.89
SHW38	2.44	2	1.62	0.947	1884	1	0.0529	118	0.89
XWE76	2.45	2	1.62	0.947	1885	1	0.0527	117	0.89
YXGJ65	2.48	2	1.64	0.949	1886	1	0.0509	116	0.877
IHWC3	2.49	2	1.64	0.95	1887	1	0.0504	115	0.877
FHOG613	2.51	2	1.65	0.95	1888	1	0.0495	114	0.869
SXW834	2.51	2	1.65	0.951	1889	1	0.0493	113	0.869
CBLYW90	2.52	2	1.66	0.951	1890	1	0.0488	112	0.869
GMFJU80	2.54	2	1.67	0.952	1891	1	0.0476	111	0.859
PKRLD2	2.55	2	1.67	0.953	1892	1	0.0473	110	0.859
DTOY5	2.55	2	1.67	0.953	1893	1	0.0472	109	0.859
LUMZT04	2.56	2	1.68	0.953	1894	1	0.047	108	0.859
XBCO023	2.56	2	1.68	0.953	1895	1	0.0467	107	0.859
WXSFL0	2.58	2	1.69	0.954	1896	1	0.046	106	0.859
JSXFN3	2.58	2	1.69	0.954	1897	1	0.0455	105	0.859
PPIMX852	2.59	2	1.69	0.954	1898	1	0.0455	104	0.859
CYKI3	2.59	2	1.69	0.955	1899	1	0.0455	103	0.859
RGZD07	2.59	2	1.69	0.955	1900	1	0.0452	102	0.859
JQISE4	2.60	2	1.70	0.955	1901	1	0.045	101	0.859
VUIXD96	2.62	2	1.71	0.956	1902	1	0.0437	100	0.859
YZRLV4	2.63	2	1.71	0.957	1903	1	0.0432	99	0.859
AFN8	2.68	2	1.74	0.959	1904	1	0.0413	98	0.844
YZY4	2.68	2	1.74	0.959	1905	1	0.0413	97	0.844
IZCX0	2.68	2	1.74	0.959	1906	1	0.0412	96	0.844
TQEXR810	2.69	2	1.74	0.959	1907	1	0.0407	95	0.844
HQD69	2.70	2	1.75	0.96	1908	1	0.04	94	0.844
CCX74	2.73	2	1.76	0.961	1909	1	0.0389	93	0.837
RXQB89	2.75	2	1.77	0.962	1910	1	0.0382	92	0.831
UBVHW51	2.75	2	1.77	0.962	1911	1	0.038	91	0.831
DEURI62	2.76	2	1.78	0.962	1912	1	0.0379	90	0.831
AFNZS5	2.78	2	1.79	0.963	1913	1	0.037	89	0.831
YEJBG867	2.78	2	1.79	0.963	1914	1	0.037	88	0.831
SNDSK145	2.78	2	1.79	0.963	1915	1	0.0369	87	0.831
NGR3	2.79	2	1.79	0.963	1916	1	0.0366	86	0.831
KKX8	2.80	2	1.80	0.964	1917	1	0.0362	85	0.831
RJQK1	2.82	2	1.81	0.965	1918	1	0.0353	84	0.831
WIKBZ39	2.83	2	1.81	0.965	1919	1	0.0351	83	0.831
QAWCF932	2.83	2	1.81	0.965	1920	1	0.0349	82	0.831
EVBKP78	2.84	2	1.82	0.965	1921	1	0.0346	81	0.831
UZA098	2.86	2	1.83	0.966	1922	1	0.0339	80	0.831
QKAV9	2.87	2	1.83	0.967	1923	1	0.0333	79	0.831
BRVB80	2.91	2	1.85	0.968	1924	1	0.0318	78	0.817
QVCP827	2.92	2	1.86	0.969	1925	1	0.0315	77	0.817
OED451	2.92	2	1.86	0.969	1926	1	0.0314	76	0.817
INDGW80	2.93	2	1.87	0.969	1927	1	0.031	75	0.817
HBG1	2.95	2	1.87	0.97	1928	1	0.0304	74	0.817
TGLV67	2.96	2	1.88	0.97	1929	1	0.0303	73	0.817
XCNY468	2.96	2	1.88	0.97	1930	1	0.0301	72	0.817
XWS8	2.96	2	1.88	0.97	1931	1	0.0301	71	0.817
DAZ125	2.98	2	1.89	0.971	1932	1	0.0295	70	0.817
ASA45	3.00	2	1.90	0.971	1933	1	0.0289	69	0.817
IAJL8	3.00	2	1.90	0.971	1934	1	0.0286	68	0.817
DBM1	3.01	2	1.90	0.971	1935	1	0.0286	67	0.817
ASU18	3.01	2	1.90	0.972	1936	1	0.0284	66	0.817
XHEAJ657	3.02	2	1.91	0.972	1937	1	0.0281	65	0.817
IETPZ906	3.04	2	1.92	0.973	1938	1	0.0274	64	0.817
TJBM78	3.05	2	1.92	0.973	1939	1	0.0272	63	0.817
JYV329	3.07	2	1.93	0.973	1940	1	0.0266	62	0.817
UGN294	3.08	2	1.94	0.974	1941	1	0.0262	61	0.817
RAR32	3.08	2	1.94	0.974	1942	1	0.0261	60	0.817
WTQMD74	3.10	2	1.95	0.974	1943	1	0.0257	59	0.817
SQICP174	3.13	2	1.97	0.975	1944	1	0.0247	58	0.817
CCAOB24	3.16	2	1.98	0.976	1945	1	0.0239	57	0.817
FQEK0	3.19	2	2.00	0.977	1946	1	0.0229	56	0.817
TZPHX678	3.21	2	2.00	0.978	1947	1	0.0225	55	0.817
OTB4	3.21	2	2.01	0.978	1948	1	0.0224	54	0.817
ADJ921	3.23	2	2.02	0.978	1949	1	0.0219	53	0.817
MUNAJ89	3.24	2	2.02	0.978	1950	1	0.0216	52	0.817
KBSO715	3.25	2	2.02	0.978	1951	1	0.0215	51	0.817
QTFCM802	3.29	2	2.05	0.98	1952	1	0.0204	50	0.817
FSN9	3.31	2	2.05	0.98	1953	1	0.02	49	0.817
VUW68	3.31	2	2.05	0.98	1954	1	0.02	48	0.817
NFJM756	3.34	2	2.07	0.981	1955	1	0.0192	47	0.817
LFZKR9	3.34	2	2.07	0.981	1956	1	0.0191	46	0.817
FKLY31	3.37	2	2.09	0.981	1957	1	0.0185	45	0.817
GINX35	3.38	2	2.09	0.982	1958	1	0.0183	44	0.817
FTRUN9	3.40	2	2.10	0.982	1959	1	0.0177	43	0.817
WVJ0	3.44	2	2.12	0.983	1960	1	0.017	42	0.811
RPR513	3.44	2	2.12	0.983	1961	1	0.0169	41	0.811
NGFIC041	3.47	2	2.14	0.984	1962	1	0.0164	40	0.811
TJA0	3.47	2	2.14	0.984	1963	1	0.0163	39	0.811
DMOZ364	3.50	2	2.15	0.984	1964	1	0.0157	38	0.811
IDBT831	3.52	2	2.16	0.985	1965	1	0.0152	37	0.811
QLYZT5	3.56	2	2.18	0.985	1966	1	0.0145	36	0.807
HZY4	3.64	2	2.22	0.987	1967	1	0.0131	35	0.75
DFPYV4	3.64	2	2.22	0.987	1968	1	0.0131	34	0.75
HJPV1	3.65	2	2.23	0.987	1969	1	0.013	33	0.75
PKYXA695	3.67	2	2.24	0.987	1970	1	0.0126	32	0.75
TLQV605	3.73	2	2.27	0.988	1971	1	0.0117	31	0.75
VWD9	3.81	2	2.31	0.99	1972	1	0.0105	30	0.697
JGPS47	3.84	2	2.32	0.99	1973	1	0.0101	29	0.695
TVUD5	3.85	2	2.33	0.99	1974	1	0.00996	28	0.695
ZYHBK815	3.91	2	2.36	0.991	1975	1	0.00913	27	0.677
LSP169	3.97	2	2.39	0.992	1976	1	0.00847	26	0.652
MZM43	4.07	2	2.44	0.993	1977	1	0.00734	25	0.587
MIK7	4.14	2	2.47	0.993	1978	1	0.00667	24	0.556
TWU4	4.20	2	2.50	0.994	1979	1	0.00613	23	0.534
OHTL93	4.27	2	2.54	0.994	1980	1	0.00555	22	0.505
GJHO1	4.42	2	2.62	0.996	1981	1	0.00442	21	0.421
IVNMH870	4.46	2	2.64	0.996	1982	1	0.00419	20	0.419
LQL10	4.53	2	2.67	0.996	1983	1	0.00378	19	0.398
RRP30	4.58	2	2.69	0.996	1984	1	0.00352	18	0.392
CTR513	4.62	2	2.72	0.997	1985	1	0.0033	17	0.388
JMGNF61	4.64	2	2.73	0.997	1986	1	0.00319	16	0.388
AMXG0	4.68	2	2.75	0.997	1987	1	0.00299	15	0.388
IMY784	4.81	2	2.81	0.998	1988	1	0.00245	14	0.35
HKJ4	4.84	2	2.83	0.998	1989	1	0.00233	13	0.35
TGS245	4.87	2	2.84	0.998	1990	1	0.00223	12	0.35
KUIY084	4.88	2	2.85	0.998	1991	1	0.0022	11	0.35
KGKB13	4.88	2	2.85	0.998	1992	1	0.00219	10	0.35
IOVR6	4.95	2	2.88	0.998	1993	1	0.00197	9	0.35
WQCX2	4.98	2	2.90	0.998	1994	1	0.00189	8	0.35
WFKEL4	4.99	2	2.90	0.998	1995	1	0.00185	7	0.35
KDT0	5.23	2	3.03	0.999	1996	1	0.00124	6	0.35
NFPZ56	5.28	2	3.05	0.999	1997	1	0.00113	5	0.35
VHPTM39	5.30	2	3.06	0.999	1998	1	0.00111	4	0.35
ACO89	5.30	2	3.06	0.999	1999	1	0.0011	3	0.35
IES301	5.55	2	3.18	0.999	2000	1	0.000725	2	0.35
OFM79	6.22	2	3.53	1	2001	1	0.000211	1	0.35
